USER_ID,FILE_ID,AGE,GENDER,LENGTH
19284369,06a5312b2d7b2edb1567ba2f578ba29a,20,男,10
19284369,005ba03ccdd6e6035162580563df43db,20,男,10
19284369,bdd15879263bbaabdbcad0a96f27529a,20,男,6
19284369,ea2097cb9f114b9d0acb8a1d274c34c3,20,男,5
19284369,7337facbf384b70c530691ff5452f5f9,20,男,6
19284369,f62cc95932a1d6daf8d0f18883853b6b,20,男,7
19284369,dc03c2c324f4de2c8cc7282955bfd32e,20,男,7
19284369,f65723212986a550a6f7718372e6e5cc,20,男,17
19284369,b7d576ae4f6a4967a1adf3612ec8e308,20,男,10
19284369,57261542bf35cd44fe9a0d3ac7e36ac5,20,男,6
19284369,4e3aedfee338ae3f1225c252231f24e7,20,男,5
19284369,b314286389c8781427bbce470ca64963,20,男,21
19284369,d147a57deff7b61a5f07fcc967d319f4,20,男,10
19284369,b73eed58cb35a86365440385af899561,20,男,4
19284369,d0bf92582501c8f86e9bf1bdd3a1000d,20,男,12
19284369,3de9b9c24f94b2089249458374059b00,20,男,5
19284369,7be68f5352f151c89b334323332fe7bc,20,男,19
19284369,5b29308d77a95d1cf2b40c00053a65e9,20,男,7
19284369,29e9e4920e8485a0169a26da982899cb,20,男,6
19298855,5b9c0abfb87dc2dbac42f411259e798d,26,男,4
19298855,574daba9c5bd14100db920964c35941a,26,男,4
19298855,a8668ce35868d7fdbc86c7051aa2d34f,26,男,4
19298855,3a4b6a5ec9d39e9d2c09b21d8bd4c162,26,男,4
19298855,21fee209693144a8d32cb304be8364f2,26,男,4
19298855,4675290eb5de6990cc4cb0cae044641c,26,男,4
19298855,60cd5f5ad3a89f79c9508106097b8deb,26,男,4
19298855,4b51052823c67d5eb6bc5aa142f1395e,26,男,4
19298855,3d050371427068abae858353abf0bde4,26,男,4
19298855,7c4fb339c79fce830202b316ce87c565,26,男,4
19298855,8b9deb585434da22d943ea40879b3acd,26,男,4
19298855,742fa40b8ac44ae2ec48dfa9a64c6994,26,男,4
19298855,e81639f82a4c67b20e16d411bcecb850,26,男,4
19298855,2b571ee6581c6ae7b7323062ce662bbd,26,男,4
19298855,f4ad24519ab3e344a6cd6a3af493beec,26,男,4
19298855,2272b768a70998acf8d701f0653b7416,26,男,4
19298855,d8ead756f03bcd6b6081600a4d1a64c7,26,男,4
19298855,e77c94a85d6db11af062bfe2a37fbca6,26,男,4
19298855,95d889f0a80340f5581b586ed65fccf0,26,男,4
19298855,868e6641ca10bd73f408344ce32ddee1,26,男,4
19298855,e10bfcb8fda4836d824acd0d6dbea311,26,男,4
19298855,895e257d110a851aec3a15f68f760581,26,男,4
19298855,550404f7eb734168244778e5e91337c0,26,男,4
19298855,0498d9a56393859e863f4ebc8f703e61,26,男,4
19298855,37933f667a65fc8f30193c453efa7d81,26,男,5
19298855,f27f36969710785e66962ca32ec601f8,26,男,5
19298855,05c99a566fbe52b13a6462a5df7d4652,26,男,5
19298855,464b70552c17471b90dc3c846f1fd0d5,26,男,5
19298855,078bb6c8a3eeab21839f94f792c07ca9,26,男,5
19298855,518fad3570948049b4ad2620362355e3,26,男,5
19298855,e22bba66fbcf6d8d5183e03bac9e628c,26,男,5
19298855,0ec0e1cfbb84de6c9d66108549c53db4,26,男,5
19298855,bb267c0d2b9b9f1379545717a15b54fd,26,男,5
19298855,9d43a5de4b426772999e327c29bb6e10,26,男,5
19298855,ef0050c136fd7e84be4313ba2f1f6e59,26,男,5
19298855,baf32e828cb6074282f6e52fd57f07b5,26,男,5
19298855,a9942e831a6f90475f8b50c07422fd5f,26,男,5
19298855,329f9590e7b7985eb08086c40762eefa,26,男,5
19298855,c04ec06fcf4ba675d1deccfa7608e60b,26,男,5
19298855,972eaf6df3647a131c60c8c86d944fce,26,男,5
19298855,31b21d80e67e502de42399169992dc91,26,男,5
19298855,c576b2c7cad8a8d3e7616d5fd9f79cbc,26,男,5
19298855,e512ecf6129e588c44dc0ced8bbed1d0,26,男,5
19298855,d020a694d6b2301bb02cd73526ff6850,26,男,5
19298855,8014acdbffd37f1fab0d5c9ce03a056e,26,男,5
19298855,36c35883c10137a399e1128d0515426c,26,男,5
19298855,ee352027bd70007108fa342ea0f058ee,26,男,5
19298855,b4d424ab31734e60087a326cdf2b77ed,26,男,5
19298855,839183aa6c804606f9009578853db6e7,26,男,5
19298855,bfe4581c6948f7ce184c130cd4dd0514,26,男,5
19298855,e116353a1daca95b6e30364abed88002,26,男,5
19298855,13c0228dd8fb720752a9989680da95ee,26,男,5
19298855,170651508cccd3db862d31c5a31ee58a,26,男,5
19298855,aa416a9e9d0a06279aa9b8ee06e56a8c,26,男,6
19298855,184ebe73bdf202e7487e91537187c817,26,男,6
19298855,e27ac14852a8e9522f5e8f5c16e78fcd,26,男,6
19298855,18b7b717adc36688182c2ca0c35422b2,26,男,6
19298855,78bbafac18ec6bcc91d2e52aa590faa3,26,男,6
19298855,f46784626048d75f896c25dc210ba50b,26,男,6
19298855,69d1dbb4de357dda549e8108c24cb89a,26,男,6
19298855,2b03318c789b665c7ae052e26d8e7b4b,26,男,6
19298855,2116f474d7d99d00840b38050b6088dd,26,男,6
19298855,079c21765f59bccede336f3eeb5b091c,26,男,6
19298855,0576b763998045bda4a4263bc62b9ec8,26,男,6
19298855,81c01733bfe83461a1562593fe1fe82b,26,男,6
19298855,56df32f3ab4e5d84a96c4fd568ab970b,26,男,6
19298855,f9aa85678a0a67dd48e5d9618a6d443f,26,男,6
19298855,6160953cb980ef01575fa3e79b17b8ac,26,男,6
19298855,87376d7f65f3b851cb6ca8f48b58f522,26,男,6
19298855,332ed55633176d9fbf9018aa6a4c7117,26,男,6
19298855,4cdc5b9b32c88f2cd7bd7f76456003f6,26,男,6
19298855,7c09f16ee1b512e701036be45e8b5993,26,男,6
19298855,4004dfc96607ca46479b0399ed409695,26,男,6
19298855,e473e41d224f97f774086c985c861e8c,26,男,6
19298855,4f00745e258a3023695d80c4aae0936c,26,男,6
19298855,1ae7b71e5402e347bc37768da2f76554,26,男,6
19298855,cd8ae4b0581b6c819ff23d057b90707e,26,男,6
19298855,2b6938f1aa3201bc56e5b09e08144ddd,26,男,6
19298855,ef7ae9797007f50114aeb83794337faf,26,男,6
19298855,1d46dc24d086715d7de95cf77982a732,26,男,6
19298855,5b08127bb86208f9c987cf0f8cc8794c,26,男,6
19298855,4924dec5deaadc4917c48263d17fb05a,26,男,6
19298855,5484294dfc7bfa74b1c60291ea479b7f,26,男,6
19298855,becec2889ad4da997489f8c8f43c897c,26,男,6
19298855,55ab92f28c20df159737167150d78ace,26,男,7
19298855,72b65f398b3067be1931a0e94e9cdc14,26,男,7
19298855,9f97c6506598f0a2d4dca7a2dfcb5de0,26,男,7
19298855,5ea9115d101b2821f9d54507a07bc04c,26,男,7
19298855,e381db3e49bef134cd7395ea8a01e363,26,男,7
19298855,f6f7ba37c9973d12f13b31980a85bd6b,26,男,7
19014021,f230615baa237bd809c08f181374eaed,21,男,8
19014021,c861a19cbd362e0d67f6020190b2460c,21,男,22
19014021,0835d394a5d119c5cdb64b0f6acc5199,21,男,6
19014021,fb1cbda3cae7114f183456044b5d1c25,21,男,6
19014021,b1e183d44fecc709d2c1b2f46185a2be,21,男,6
19014021,1ddc8842c92f45553d990762f5922da2,21,男,6
19014021,4fec19729383803d6a07b896616574ce,21,男,6
19014021,a53c795900689498bf1e1b7aee1efcc2,21,男,6
19014021,9fe8646df4c902cc9e7afb9d85ce3717,21,男,6
19014021,ad5497cbfb656740c0a7b62eb79729fd,21,男,6
19014021,9b6d18feb228a1b625d5d4c86c989400,21,男,6
19014021,d25ca1ae8c3d04a165b1653f02d0043f,21,男,6
19014021,023b9bc4c2f3aac7266af54df13acc78,21,男,6
19014021,3487916f328e31fa9b57f4116d3b1e3b,21,男,6
19014021,147601d09136b38509110d1238da9d1d,21,男,6
19014021,efd202a1a3dd9e6dc9c3e46fd0771075,21,男,6
19014021,47fcf2f65c58a0143a0ed5b3b567dea5,21,男,6
19014021,628584eda3139e2bf045790cb81639fc,21,男,6
19014021,dd6dae657df7e80b7855ecbc03dfc5f6,21,男,6
19014021,d3c092b819e81b24cfc5fcec338e9184,21,男,6
19014021,421166145a9ce7f454b7e92df8e83aa1,21,男,6
19014021,79fc083ccb9159d1ea8bcdb5623f6b41,21,男,6
19014021,df15870a5bfd355cc53d294ce4a47fca,21,男,6
19014021,39f15f248b2de5fd21ed160d79bbc7e3,21,男,6
19014021,f346816f605c0d9595ba257ea4cdc9d1,21,男,6
19014021,bfd62cb8a8ea46e2a1b8cb8a7d9048a9,21,男,6
19014021,ba253eef7274d9478d20baa518b294d6,21,男,6
19014021,13434d074f2eab79c433dd8c4911653b,21,男,6
19014021,57eac5ec25ae27b106087385dcd4c73a,21,男,6
19014021,50155fd4dfdd6972c6c09aea57b7aedb,21,男,6
19014021,9dd25f7f9e92e7d20bdd4b212f4711d5,21,男,7
19014021,387872849370b6ee865b6eebad5c7062,21,男,7
19014021,f0b33df707983cc361c6dcc0f1c7e138,21,男,7
19014021,5f2118d45e10e09420b210d65b6562f2,21,男,7
19014021,8f7b31530444f6137de8391bf1eb8446,21,男,7
19014021,3673afe9cf24f1bced3ce5dec2004ca4,21,男,7
19014021,294f7f1ebcf59d07f816b7fddbb82dcf,21,男,7
19014021,a657dfbb6757ecf311825ac36f3202f2,21,男,7
19014021,bd9e1760c7711c6e3f0ce91e2dee3c04,21,男,7
19014021,6ed1bccde813297a41af85c63c2a9d20,21,男,7
19014021,b283433073655295cce6b2c3b664be38,21,男,7
19014021,868e2781449553a3dc11f0ce74a8ba53,21,男,7
19014021,ba35f776955a7025822c63c15f6bfce5,21,男,7
19014021,07a71d66dddea677e7e70235178bb314,21,男,7
19014021,7ec4581a657d13ace61b66e93c59b557,21,男,7
19014021,e8cbd87ce0f08e8da8c4cce7bb915fb9,21,男,7
19014021,564f1a6c88e8e2c24ddef9eeb1cb6abc,21,男,7
19014021,03812ed534d249171d881102bb58b44e,21,男,7
19014021,e96e5115d7a842f9e6f6f01d80e39bc8,21,男,7
19014021,c346c2659886aac6cef12ab4f6bd35ef,21,男,7
19014021,5d1a0c730da2c763831f4307d9b2d725,21,男,7
19014021,b85cd7fb00b4f266aa8042e80c764f59,21,男,7
19014021,db011b62b3a33249c8cc7be55acd23df,21,男,7
19014021,0b7d7a45fce447cf4182adc343e605ee,21,男,7
19014021,82aae3fc2eff22285ad185685cb80af7,21,男,7
19014021,6c0488146f0742f842f9852a1e0f9227,21,男,7
19014021,bd1aa6df07c236053d4f7b50bdabf3d9,21,男,7
19014021,54bf7a9efd85b6a7d0052b932a13d672,21,男,7
19014021,d1acaa6a97ebe8db8d2d17b6002b0d5e,21,男,7
19014021,8aaae3889c5947af212941bc635936fe,21,男,7
19014021,7323169b1a79704616ad8af9d387f7b4,21,男,8
19014021,4b5092058200d2f0d9b8580f739cf536,21,男,8
19014021,016f7f04bea7a05bd92a3a9c99fea75e,21,男,8
19014021,acb5e31174a9b91111a30b066daabe8e,21,男,8
19014021,638aae6601d12e973b0b3b5ac3c9435c,21,男,8
19014021,ae96ca95f8e73ba5d6780a509a151e6a,21,男,8
19014021,8e3237a4bf403b0953be7b0f67d6754d,21,男,8
19014021,94dc121bcff5bc037d4e171fced00ad8,21,男,8
19014021,f73ac12b49b97136cb42f8380214d9ea,21,男,8
19014021,2dc0109379662e9bfdcd089b3f715471,21,男,8
19014021,d7cc9a49f4f7a2cfa511407b05a351d5,21,男,8
19014021,4aa9e61c51261f1fdfdb5a03d2985e65,21,男,8
19014021,7280c8b05a1f85c63c1d9724fd943fe1,21,男,8
19014021,bd58a70e7584df9f3df0ac397f68db6b,21,男,8
19014021,5c4a1c632d845c190207ac931b3d1b0a,21,男,8
19014021,79a9239b5a8ed1e643af1494edc638f1,21,男,8
19014021,724949a499c1b822a5a655f925df6fb4,21,男,8
19014021,42bfb5ea55387a358e7595e53f842361,21,男,8
19014021,d556803cd8c859f27461e7bbf76579c7,21,男,8
19014021,8ab646200fb57138242463b7a4c5b8ef,21,男,8
19014021,08c015e176ea1628d725e0bff9ac701b,21,男,8
19014021,fb5a9a2f00b0d3f3d7970db74bfdf5bc,21,男,8
19014021,4d6272199867994ebe7aac878ff3ed9f,21,男,8
19014021,19b3bb114fa9a72bee8aaebb4c65699f,21,男,8
19014021,38961b0236319966a76cbece720aefd7,21,男,8
19014021,c8d168343a1440bdde4ebc482ef8a10e,21,男,8
19014021,ca6b12096fbe0b8b19686962798dda9f,21,男,8
19014021,e4ce0ccff01ebd1f7b15fbb5812038f4,21,男,10
19014021,639011a5c1a916fceaf9ff40208fbb66,21,男,10
19014021,a049b9858b1533372690e04b1385bb05,21,男,10
19279814,8edbc29819cb061ccfdf0f3595d11410,25,男,4
19279814,d7988fbb21bef22d6b5a66a9c174866d,25,男,4
19279814,ee7769bbe9a3b1430662c2fe1f1c2d92,25,男,4
19279814,a22dd1edc601f14d6f4e16a5af1bc3b9,25,男,4
19279814,ceeb9a0503e1c40e2387d65526f46e10,25,男,4
19279814,25e3f3e228d61497dd12109239aa61b0,25,男,4
19279814,50f4e758e4bc3764c2f01e4ff003eb51,25,男,4
19279814,20d117f9ad54d2285768830075aa98d3,25,男,4
19279814,98ee3d04397cf048e0155213421dd817,25,男,4
19279814,b9f36b3e15793e7b17dfa31df1c138dc,25,男,4
19279814,8d845b9a2112b1e8d95e1e331e7fba71,25,男,4
19279814,97ce90b250b3cd2406967781b79b392d,25,男,4
19279814,b00e48d817ec3378537ec4a4410d3f63,25,男,4
19279814,eaa660adbc932f2e97c735137e2c1317,25,男,4
19279814,537d53e2d38ce933df2361b2fd6efd76,25,男,4
19279814,f6ac0159687f10662144f147e6718983,25,男,4
19279814,1458d4f245de523dc1510e9e6d3e5cc5,25,男,4
19279814,5a75fb2f5b88abde6260737cbdb7fa80,25,男,4
19279814,056ab90fa5cdd05b3651d4d7e387db75,25,男,4
19279814,d1a59cece24d1a75e0ddd992f8f4fce8,25,男,4
19279814,8b7905b706cfed1e2645d0b2680c7728,25,男,4
19279814,00814e1dc27c14b2dbe038ed4b08c232,25,男,4
19279814,afe5ec6f3b140178d1a71565c9afb165,25,男,4
19279814,5dfd79109fe240f5dc11aa4fddc6ebfc,25,男,5
19279814,0df727fc1ca62bde076a3d77c4cfde41,25,男,5
19279814,e8c074ee1687ab4848c2d754df488863,25,男,5
19279814,01dad74c302692259bd807086cc0109c,25,男,5
19279814,e8987d22491a8d14a5c3d0cc79dda5e6,25,男,5
19279814,ba958d5b8c837c2df8c60c564039a3db,25,男,5
19279814,b9675863e0e222fd1e932ad33ff7c1a7,25,男,5
19279814,4c07e3b0ea1501ba0128c330f3876a1e,25,男,5
19279814,e2c4d6281b8a2e66fc16f3c7c0f0d47a,25,男,5
19279814,d333a2df71e2038afefc86454a3e3757,25,男,5
19279814,9005c43b30fcf3428cc220d458c5d8b5,25,男,5
19279814,9f34b621d63d51f1ee092c2472953a60,25,男,5
19279814,085e93cfefbc21a959171093833fa6e5,25,男,5
19279814,3d792375a616016f78bc215fe68d0470,25,男,5
19279814,5f198b3983c0a6b0677b99044ba9971b,25,男,5
19279814,f5496ae5d087a3cd0a54b3cf7c7438ff,25,男,5
19279814,c7100cd8b5cabaaf6ecb033c19ec0ad0,25,男,5
19279814,2d05661dfa4849c8d0ae9f62cae49ef9,25,男,5
19279814,2c90d6ba7470a591a32ed386f7efe33c,25,男,5
19279814,c3a1711239d5a1df4d2189af3ac37989,25,男,5
19279814,b38fe1e943c39dfc9e97160031848839,25,男,5
19279814,e7a8c11a32c37f530c84bc6e2fa5c898,25,男,5
19279814,94b74e12cc4bebfb725574ffb4735acb,25,男,5
19279814,3da32e4475b22603e7f2976a39ebc66f,25,男,5
19279814,6d53fbda4bf3dcfef3353403dc9ce4c6,25,男,5
19279814,9fb62f5635ca5a9b7b0ecc59273e05bb,25,男,5
19279814,65ba90239ff58402e65ecd86a94e8264,25,男,5
19279814,5a65a29e6cea1ec999ff081a8870f827,25,男,5
19279814,43d1724a32ab88467f2b7e9e87b36660,25,男,5
19279814,c2964b1dca2329fdb54b7eec8edca93b,25,男,5
19279814,5478d4b5f5a3c5c9a3921d1eda329130,25,男,5
19279814,2d3b86c02da067dfd286a2ac0381576b,25,男,6
19279814,4cd9af114913b9ee7c9cce9b07d37cc5,25,男,6
19279814,82dd5aaddb3bebd1e3db85903e87731b,25,男,6
19279814,6e36053b13c0030f711423eb9579db98,25,男,6
19279814,1d2e8afc4f5c9a96b0f7b28dd22587c1,25,男,6
19279814,998ccedb55c142b16081486bc6f5a05b,25,男,6
19279814,bbd367a97d6dc9e0c0426969a44b7fa9,25,男,6
19279814,795b8ac74707ae28de03e3cbd2796ccb,25,男,6
19279814,3cedf5b303dbd27eef5a055a51b119d2,25,男,6
19279814,8ce08712a77ac104d081c92d3efb1f7d,25,男,6
19279814,63655c1fca35c84900f867e0e9418f00,25,男,6
19279814,f1faa1b594491808d1273133bd78bb46,25,男,6
19279814,9add470c7c4bf5ef4e491bfc77d05af8,25,男,6
19279814,f35b4da0185ad31085e1dde6922a499d,25,男,6
19279814,252d030b4447685f341ba483d2994186,25,男,6
19279814,df1f3ec5b8bd3907ace2e5a4162cb8de,25,男,6
19279814,bf490d34187c976c748ca49f340775e3,25,男,6
19279814,022c54800bf43b573d1aae77dc57e7bb,25,男,6
19279814,460827d8639280ce2eebc301ecec7860,25,男,6
19279814,3f15944e5e8e540f03a0ccfb2b821098,25,男,6
19279814,aadcf7bc5a080d35628545eacea3aefc,25,男,6
19279814,36e7c5e64df88bb7d656c51c6144f8d2,25,男,6
19279814,08d989aa6846c0019858858438d6ebaa,25,男,6
19279814,3b4d810b4995c700434b304b942e1758,25,男,7
19279814,18c61a8085e3dcba5cf7e900b4fc66b3,25,男,7
19279814,d55de62c753f55b4e3be719d52bd21f1,25,男,7
19279814,44d8d7baa2929680f625285dd02ef2f2,25,男,7
19279814,2248e19bbed9c8cb7d0ccc6a8aeae8b4,25,男,7
19279814,873157a37f0c79901ab2dc484da72dc5,25,男,7
19279814,3bc0d6c7a9d24b7f836da8a6b6be7c67,25,男,7
19279814,e0062347d249f73eeee50c55896173ec,25,男,7
19279814,a8c2d7d8c73b4b493d5b2d5325891702,25,男,7
19279814,7b1098ca8098869a24469fb26c4e9c6b,25,男,7
19279814,5eee4e0344e2075a009ff154c20c1d1b,25,男,7
19279814,cce089809b0395ee9b1b7401f9929db0,25,男,7
19279814,7f3b2678bd322e03f340d8e6dd4ec673,25,男,7
19295502,6422fe0db7e530b21ffcd478fe1d990f,19,男,16
19295502,0b23efcfa881dc1d861f61170b23b2ce,19,男,12
19295502,0555f338d024e58c4f72322ac3aa0148,19,男,16
19295502,2a0af649ebbf84fcd727cb97b4d34785,19,男,12
19295502,b0e358fe7a26b8ca8e83d87d71c441c2,19,男,12
19295502,dd5e36a1ad852a625a112c8b7f64dda9,19,男,12
19295502,66b8fe07b18758b0054caa472b73efa8,19,男,12
19295502,092561f3d59a582bd7c5f6c921eadb2f,19,男,12
19295502,353ece8e41aec88e57b90f2d6290f68b,19,男,12
19295502,d55e20a78ee420323b5f0dff5865f73e,19,男,16
19295502,001b2336eec6d599c6c6315f9ffd681d,19,男,16
19295502,602ea67178159803b7911b4b1ed2f2d1,19,男,16
19295502,d014ea15cd25dbda1645ae4fa83e2153,19,男,12
19295502,4d0a802167a9c4ebea6d41a6a4114627,19,男,12
19295502,60bdd518cbf4ffb3b8061f547dd32dc3,19,男,16
19295502,273d3a2d933a572d1028fd829a246866,19,男,16
19295502,a14195cc4c2475b58c2e2f81e6d7088a,19,男,12
19295502,8487af5441f407e9f7ca66ed824643ac,19,男,12
19295502,e2adbb440475a49c010bd0aff630b177,19,男,16
19295502,9e596888266d896d1c0254d92018c700,19,男,16
19295502,6526798b4ef2c5360dfcccb6dd07554c,19,男,12
19295502,e5e3162deaf5b118518e411bccd2402d,19,男,15
19295502,b3650609e8d9e39a86400e23bcd37fcd,19,男,17
19295502,0d10df16a42c4a4be20171025bfb2479,19,男,16
19295502,5aa31dd271716b8b45af2a104d22ab24,19,男,16
19295502,8a417992d2fa401f22d8b7d403224568,19,男,12
19295502,262eb8b25e43f8efeeaa697642543cad,19,男,15
19295502,9a56a1558324035796056ee9d1a8bf58,19,男,12
19295502,2b9b68adc8213cde24546ee6012220d8,19,男,15
19295502,9a3988c3ea2728bbeeeb68c8294b0157,19,男,12
19295502,cc6adb5e9b614468ea85bc23a8f742b7,19,男,10
19295502,a0142171c2f218e614bdca0e15fb620f,19,男,7
19295502,c63283e38e3e6acdfe4f9befcd90dde0,19,男,10
19295502,810ee7761903ccca2dabd66e701d2fea,19,男,6
19295502,dac09ca2aba307a885059f71d511413e,19,男,11
19295502,433916e687840200df3eef6254b2bfad,19,男,14
19295502,91e079988802fd6b6b803cf72ede4cb5,19,男,9
19295502,9b725d39cc63baaa1ee8a8752cc380bb,19,男,7
19295502,b3a47ec1c1f96b661fbdc9c5e07568ed,19,男,8
19295502,d74e03f8b3923de933e72797d3a22b02,19,男,16
19295502,f246d265d40471e71b50eae73694c7f7,19,男,6
19295502,c0b337c68752f68c6ad9b7246b176a0e,19,男,11
19295502,6c3f12e175a795cadbce8c705d39d718,19,男,9
19295502,8d61a5c3c3da869087f1489504306e11,19,男,9
19295502,9c0635a83f06886682cbc958cfbbadf6,19,男,6
19295502,b2cda47404c61b596f524bbfcc677361,19,男,13
19295502,65a16ce57627cb4580cb4c989b420d6d,19,男,6
19295502,b2773e733eba00cb3a2caef08e780c2d,19,男,7
19295502,54e30cd27a10b18c34613c53309d0d6d,19,男,6
19295502,9d3d764107b336b04b1e8ec24e5b43a1,19,男,14
19295502,bcf79db320f0541dddb2f90753a32a69,19,男,10
19295502,38c24cf1ee9b8c5f14913718ebb1b6ee,19,男,6
19295502,15c2e9ff54f632cc7b71b9b292930dde,19,男,12
19295502,7ab568ae7a8a67e92a2cbb7eb03cbbed,19,男,11
19295502,90c05fdd00a8a1e3ea62b844b8b7dbdb,19,男,7
19295502,55e48033c47aa9259b6f763ca7c56242,19,男,18
19295502,6378ce552c268ed88594b4a920ceb990,19,男,9
19295502,dcb80a68f2c23c6c018c5421b6093d27,19,男,7
19295502,2cc87f36b1c88c569c0a6ed5be97e31b,19,男,10
19295502,4a22b8258b5ff682f1744178e2113a8f,19,男,16
19295502,09fbc79d1f354904a2011182dcdf81ae,19,男,6
19295502,b65c96fef93ade3aa5d59d97ecae65fb,19,男,13
19295502,2a36b18820ebc0fab65558521e8cc172,19,男,10
19295502,ccb6b7a19c06f5d04ad44e7fd91d9b12,19,男,15
19295502,1d170ce3e1fc9ed82dcd3b8acaf5ad40,19,男,15
19295502,6af061f9987bb14e17af8d0081422a50,19,男,8
19295502,8ae5615c7f1a0a6b72a4bb37ef7be704,19,男,7
19295502,b28e57f98d36297a6e9069bd2070f767,19,男,18
19295502,851e1161b5cf06d581b0e14a8c54db8e,19,男,14
19295502,e507633b8c2615f219fde7214df1997b,19,男,7
19295502,1a8a560c5abb3565efe1be00e94818f5,19,男,11
19295502,ca5c36ca39ae13fa94699e41a42b8283,19,男,13
19295502,4c78df05715b9197ded715c1ec42d513,19,男,6
